2019-04-15 17:32:42,"@JohnFugelsang cc. @SpeakerPelosi @DNC @dccc 
#GetOnIt #ImpeachTrumpNow #Democracy #CongressionalOversight
Our Repu… https://t.co/oJYIR5soAi","Los Angeles, California",
2019-04-15 17:32:40,@AnalyticD To be honest we have socialism it’s just the very rich and kind of already do MMT for Wallstreet ( 14 Tr… https://t.co/JZTgpnsmmN, Ex-Silicon Valley lad ,
2019-04-15 17:30:19,"#marianne2020 #Election2020 

Marianne Williamson 2020 4.14.2019 CNN TOWN HALL
https://t.co/u3Q7AuDdBN",,
2019-04-15 17:30:05,David Wasserman: Loebsack's Retirement Moves IA-02 From Likely Democratic to Toss Up https://t.co/olsq5BqEPI via… https://t.co/3Ycq4oL7bs,"Austin, TX",
2019-04-15 17:27:47,"According to Pete Buttigieg’s comms team, his campaign raised over $1 million in the 3 hours after his announcement speech. #Election2020","Grand Rapids, MI",
2019-04-15 17:16:21,#CNN #MSNBC - What happens to #Democrats if the #economy does NOT go negative as predicted or expected by… https://t.co/XnhkOZQhzv,Omnipresent,
2019-04-15 17:15:25,Sayaka Matsuoka is live-streaming Beto O'Rourke's appearance in downtown Greensboro right now on the Triad City Bea… https://t.co/znDKgjB8zb,"Greensboro, NC",
2019-04-15 17:12:43,"Strange header, no?  https://t.co/oHmlJn8V9U #DemocraticSocialists #Democrats #politics #BernieSanders #election2020","Riverdale Park, MD ",
2019-04-15 17:07:35,Panel of Pundits. @ASAging #asa19 #aia19 #aginginamerica #aging #elections2020 #olderamericansact #diversity… https://t.co/qpyzig4962,"Fort Lauderdale, Florida",
2019-04-15 17:00:33,"Excited to host more 2020 candidates in the coming weeks/months with @meet_candidate including: @Hickenlooper,… https://t.co/xCjswyhce4","San Francisco, CA",
2019-04-15 16:58:13,As a native #Ohioan and an adopted #Californian - I'll be working hard to help elect @PeteButtigieg for President o… https://t.co/Ju80Bn8ls5,"San Francisco, CA",
2019-04-15 16:57:57,"Nice reference in this @monthly piece to results from our swing voter dial group in Bowling Green, Ohio.… https://t.co/xhOjuyD1qF","Portland, OR",
2019-04-15 16:56:22,"Sign the petition: Tell the @DNC: Hold a climate debate. Sign here: https://t.co/KkF5regp1O
#Election2020 #ClimateChange",Florida,
2019-04-15 16:53:18,"I continue to be intrigued by both @PeteButtigieg &amp; @AndrewYang as democratic Presidential nominee candidates.

Who… https://t.co/m1fv6yvZAn",United States,
2019-04-15 16:49:33,"C L I C K HERE
VOTE &amp; RT #Polls
#Poll #Election2020 #USAelection
#Trump vs #ThirdParty vs #WriteIn vs #Democrats… https://t.co/0lKoRt6E8A",Poll ,
2019-04-15 16:49:01,"""The opposite of Donald Trump is an Asian man who likes math.    @AndrewYang #YangGang 

#Election2020 #politics #humorpointstotruth",United States,
2019-04-15 16:47:37,Elizabeth Warren has been calling for an end to new federal onshore/offshore fossil fuel leasing for a while.… https://t.co/Co7Dsn3l3b,,
2019-04-15 16:47:10,.@JohnKingCNN your analysts are assessing ?campaign donations between #Republicans &amp; #Democrats but without doing s… https://t.co/VdTqVVA1qD,,
2019-04-15 16:44:15,Really cool to see our Perception Analyzer dials helping swing voters in key voting districts tell their story. Gre… https://t.co/hcTBXQOgo6,"Beaverton, OR",
2019-04-15 16:40:05,#FromtheRight: Democrats at War: Bernie Sanders fires both barrels at Clinton-allied think tank | @theblaze… https://t.co/8ScAoZr6fX,USA: San Francisco & Virginia,
2019-04-15 16:37:24,@POTUS @realDonaldTrump @senatemajldr @GOPLeader This is in your watch with #SaudiaArabia and MBS. We hold you acco… https://t.co/HrrgGdHWtV,,
2019-04-15 16:24:27,"#American #Democrat voters &amp; socialists are supposed to despise old, rich, white, heterosexual, European males.
Loo… https://t.co/TdE4JbmQJ5",New York,
2019-04-15 16:16:51,"Trump Airlines: Failed
Trump Casinos: Failed
Trump University: Failed
Trump Shuttle: Failed
Trump Vodka: Failed
Tru… https://t.co/gEMZSGXvtk","San Diego, CA",
2019-04-15 16:16:27,Liberal Donor Group Wants Next President to Support Green New Deal https://t.co/KRvnzS0KJo #election2020,Kuwait,
2019-04-15 16:12:41,@solusnan1 All #GOP leaders #TraitorTrump supporters accepted sacks of Rubles directly or through the NRA. Who’s in… https://t.co/DZvT5kM9YS,,
2019-04-15 16:09:14,"Hey @BernieSanders it's #taxday ...where your taxes at tough guy?! 

#Election2020 #berniesanders",,
2019-04-15 16:05:43,Backwards and in heels 👠 #TaxDay #election2020 https://t.co/gZfc9AcEMY,"Austin, TX",
2019-04-15 16:03:02,Day 815: @realDonaldTrump is still the @POTUS. 568 days until #Election2020.,,
2019-04-15 16:02:11,Ought to be obvious if ya objectively look at WHO writes the rules... #MAGA #FoxNews #Hannity #CNN #TheLead… https://t.co/HVEyeYzlQ9,The Molten Core,
